SEQ,FLUD_CAUSE,F_DSTRC_NM,F_DSSTR_NM,F_CUE_DTL,ADM_CD,WRITNG_YM,FLUD_TIME,FLUD_DPWT,DMG_AMOUNT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_WAL
90509,2,산외 남기지구,2014년 국지성 집중호우,8월17일 1차 집중호우 및 8월 25일 2차 집중호우로 인해 상당량의 누적 강우가 발생하여 펌프장 배수용량 초과로 인한 피해 발생,4827000000,201411,43,0.5m(최저)~1.0m(최고),0,20140825,20140827,500,0,EL. 47.2m
90530,2,삼청지구,2014년 7월 18일 집중호우,삼청천 주위에 존재하여 하천의 수위상승과 흐름의 지체로 내수배제가 않됨,4615000000,201408,4,0.5m~2.3m,0,20140718,20140718,1900,2300,EL. 130.8m
90542,2,남산1지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 집중된 우수가 남산로와 범어천로의 저지대로 유입되어 침수 발생,2641000000,201501,4,0.2~0.5,0,20140825,20140825,1500,1900,49.7m
90538,2,두구5/6/7/8지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 구거의 범람으로 우수가 저지대로 유입되어 침수 발생,2641000000,201501,4,0.3~1.0,0,20140825,20140825,1500,1900,47.6~49.7
90545,2,방곡지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 좌광천 주변 제방으로 인한 주변 저지대 내수배제 불량3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량 및 하수 역류 발생4. 배수펌프시설이 주위에 없음5. 도로 포장(시멘트 및 아스팔트)으로 인한 지층으로 우수 배제 불리,2671000000,201501,3,0.2~0.5,0,20140825,20140825,1500,1800,53.2
90553,2,송정지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 주위보다 높은 도로로 인한 주변 저지대 우수 집중 및 내수 배제 불량- 집중호우로 하천 수위 상승과 조수 만조가 겹쳐 하천 범람3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량,2671000000,201501,3,0.2~0.8,0,20140825,20140825,1500,1800,63.6
90552,2,신천지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 하천 수위 상승으로 인한 내수배제 불량- 신천천 수위 상승으로 배수 지연 및 하천 범람3. 피해 지역 주변에 배수시설 없음,2671000000,201501,3,0.3~2.2,0,20140825,20140825,1500,1800,6.4
90554,2,예림지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 하천 제방 유실로 인한 하천 범람- 집중호우로 인한 좌광천 제방 유실로 하천 범람 발생- 좌광천 남측의 상대적으로 높은 도로로 인해 반대편의 농지 침수,2671000000,201501,3,0.3~1.3,0,20140825,20140825,1500,1800,38.71
90550,2,오리지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 하천 수위 상승으로 인한 하천 범람- 하우스와 수목 등의 부유물이 하천 흐름 방해하여 피해 가중3. 상대적으로 높은 도로로 인한 주변 저지대로 우수 집중,2671000000,201501,3,0.2~0.9,0,20140825,20140825,1500,1800,61.25
90555,2,용천지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 하천 수위 상승으로 인한 하천 범람- 하우스와 수목 등의 부유물이 하천 흐름 방해하여 피해 가중3. 하천 주변 농지를 중심으로 침수 피해 발생,2671000000,201501,3,0.2~0.7,0,20140825,20140825,1500,1800,30.12
90546,2,철마지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 집중호우로 인한 하천(철마천) 수위 상승 및 하천 범람- 하천 주변 주거지역 및 농경지역 침수3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량,2671000000,201501,3,0.2~0.8,0,20140825,20140825,1500,1800,67.34
90558,2,명륜1지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 시실로 일원에서 많은 양의 우수가 저지대인 명륜1지구로 유입되어    침수 발생,2626000000,201501,4,0.3~1.0,0,20140825,20140825,1500,1900,8.2
90559,2,명륜2지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 인근 도로에서 많은 양의 우수가 유입되었으나 배수가 원활하지 못해   침수 발생,2626000000,201501,4,0.5~1.0,0,20140825,20140825,1500,1900,6.5
90556,2,안락1지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 집수된 우수가 충렬대로 359번길 및 안연로 일원의 저지대로 유입되어   침수 발생,2626000000,201501,4,0.2~0.5,0,20140825,20140825,1500,1900,5.1
90557,2,안락2지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 온천천 카페거리 일원의 저지대로 유입된 우수의 배수가 원활하지 못하여 침수 발생,2626000000,201501,4,0.3~0.5,0,20140825,20140825,1500,1900,4
90564,2,사직1지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 온천천의 만수위로 사직2동 일원의 우수가 하수관거에서 배수불량으로 흐름이 원활하지 못하여 침수 발생,2626000000,201501,4,0.3~0.5,0,20140825,20140825,1500,1900,5.5
90560,2,온천1지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 온천천으로 배수되는 하수암거의 범람으로 우수가 저지대로 유입되어   침수 발생,2626000000,201501,4,0.2~1.0,0,20140825,20140825,1500,1900,10.7
90477,2,흥천1지구,2013.7.22~23.집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201404,5,0.5~2.5,0,20130722,20130722,700,1200,43.5~59.2
90479,2,흥천3지구,2013.7.22.~23.집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201404,5,0.5~3.0,0,20130722,20130722,700,1200,38.1
90522,2,연제4지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생- 온천천 제방 한계 수위까지 물이 불어남.2. 하천 수위 상승으로 인한 내수배제 불량- 온천천 수위 상승으로 배수 지연 및 역류 발생3. 하수/ 우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량 및 역류 발생,2647000000,201412,2,0.2m(최저)~0.7m(최고),0,20140825,20140825,1500,1700,EL. 4.1m
90484,2,흥천8지구,2013.7.22.~23 집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201501,5,3.0m이상,0,20130722,20130722,700,1200,EL. 41.543m
90518,2,수영3지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/ 우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량,2650000000,201412,2,0.2m(최저)~0.8m(최고),0,20140825,20140825,1500,1700,EL. 3.1m
90485,2,흥천9지구,2013.7.22.~23 집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201501,5,0.5m이상~2.5m 미만,0,20130722,20130722,700,1200,EL. 41.543m
90489,2,능서3지구,2013.7.22.~23 집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201501,5,0.5m이상~1.5m 미만,0,20130722,20130722,400,900,EL. 43.955m
90491,2,능서5지구,2013.7.22.~23 집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201501,5,2.0m 미만,0,20130722,20130722,400,900,EL. 43.955m
90492,2,능서6지구,2013.7.22.~23 집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201501,5,1.0m이상,0,20130722,20130722,400,900,EL. 43.955m
90496,2,대신4지구,2013.7.22.~23 집중호우,침수지구는 집중호우로 우수량이 급격히 증가하였으며/ 배수로의 정비 부족과 토사가 쌓여 배수기능이 저하되었고/ 우수가 역류되면서 내수 침수가 발생함.,4173000000,201501,5,2.0m 미만,0,20130722,20130722,500,1000,EL. 44.639m
90617,2,만금지구,2014년 8월18일 집중호우,집중호우로 하천 배수 초과 하천역류로 인한 저지대 침수,4687000000,201501,25,0.5m(최저)~1.0m(최고),0,20140818,20140819,500,600,EL. 6.8m
90620,2,봉남지구,2014년 8월18일 집중호우,집중호우로 하천 배수 초과 하천역류로 인한 저지대 침수,4687000000,201501,25,0.5m(최저)~1.5m(최고),0,20140818,20140819,500,600,EL. 2.0m
90541,2,금사1지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우(단시간 집중호우 발생)2. 지표수 및 노면수가 저지대로 일시 유입3. 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 집중된 우수가 공단로와 반송로의 저지대로 유입되어 침수 발생,2641000000,201501,4,0.3~1.0,0,20140825,20140825,1500,1900,7.5
90540,2,장전1/2/3/4/5지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우(단시간 집중호우 발생)2. 지표수 및 노면수가 저지대로 일시 유입3. 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 집중된 우수가 온천천 주변의 저지대로 유입되어 침수 발생,2641000000,201501,4,0.3~1.0,0,20140825,20140825,1500,1900,12.1~16.5
90551,2,삼성지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 하천 하류와 해안이 접하는 지리적 특성으로 인한 수위 상승- 집중호우로 하천 수위 상승과 조수 만조가 겹쳐 하천 범람- 하천 수위 상승으로 내수배제 불량3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량 4. 저지대 주거지를 중심으로 침수피해 발생,2671000000,201501,3,0.2~1.0,0,20140825,20140825,1500,1800,3.4
90547,2,좌천지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 집중호우로 인한 저수지 붕괴/ 2개 하천(덕선천/ 좌광천)의 합류지점 및 조수 만조로 인해 침수 피해 발생3. 피해지역은 최근 새로이 형성된 도시지역임,2671000000,201501,3,0.3~1.8,0,20140825,20140825,1500,1800,11.12
90561,2,온천2지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 집중호우로 만수위가 된 온천천의 배수가 원활하지 못해 저지대에 침수발생,2626000000,201501,4,0.3~1.0,0,20140825,20140825,1500,1900,8.7
90563,2,온천4지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 내성교차로 일원의 저지대에 집수된 우수가 온천천으로 원활히 배수되지 못하여 침수 발생,2626000000,201501,4,0.2~1.0,0,20140825,20140825,1500,1900,8.2
90573,2,하단동지구,집중호우로 인한 침수,,2638000000,201501,3,0.2~0.8,0,20140825,20140825,1500,1800,2.65
90574,2,반송1지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 석대천의 범람으로 하천수가 저지대로 유입되어 침수 발생,2635000000,201501,4,0.3~1.0,0,20140825,20140825,1500,1900,26.6
90575,2,반송2지구,집중호우로 인한 침수 피해,1. 부산지역의 기록적인 폭우- 2014.8.25. 약 2~3시간 동안 집중호우 발생2. 지표수 및 노면수가 저지대로 일시 유입3. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량4. 집중 호우로 인한 토사 및 우수가 저지대로 유입되어 침수 발생,2635000000,201501,4,0.2~0.8,0,20140825,20140825,1500,1900,22.8
90622,2,옥실지구,2014년 8월18일 집중호우,집중호우로 하천 배수 초과 하천역류로 인한 저지대 침수,4687000000,201501,25,1.5m(최저)~2.5m(최고),0,20140818,20140819,500,600,EL. 3.3m
